fact,explanation,action,gen_time
"[0.075195506, 0.85055727, 0.20318475, -0.040054694, 0.06418204, 0.081188746, 0.0, 0.0]","[0.034791756, 1.3899779, 0.5723816, -0.18676527, -0.025181593, -0.0126587, 0.0, 0.0]",2,5.410011529922485
"[0.075195506, 0.85055727, 0.20318475, -0.040054694, 0.06418204, 0.081188746, 0.0, 0.0]","[0.03998394, 1.3895072, 0.65312976, -0.22533493, -0.03925599, -0.050493408, 0.0, 0.0]",2,5.410011529922485
"[0.075195506, 0.85055727, 0.20318475, -0.040054694, 0.06418204, 0.081188746, 0.0, 0.0]","[0.00601902, 1.4239289, 0.08923365, 0.05884905, 0.0005716854, 0.071450785, 0.0, 0.0]",2,5.410011529922485
"[0.075195506, 0.85055727, 0.20318475, -0.040054694, 0.06418204, 0.081188746, 0.0, 0.0]","[0.017395878, 1.4566913, 0.28573427, 0.27192694, -0.022724736, -0.043311827, 0.0, 0.0]",2,5.410011529922485
"[-0.01025095, 0.12718457, -0.0013381062, -0.0238391, 0.0029010675, 0.019455308, 0.0, 0.0]","[0.01745472, 1.4485601, 0.27416128, 0.21920754, -0.011301745, 0.024811057, 0.0, 0.0]",2,5.1403868198394775
"[-0.01025095, 0.12718457, -0.0013381062, -0.0238391, 0.0029010675, 0.019455308, 0.0, 0.0]","[0.036643982, 1.3776224, 0.59585327, -0.26745468, -0.037461694, -0.07640973, 0.0, 0.0]",2,5.1403868198394775
"[-0.01025095, 0.12718457, -0.0013381062, -0.0238391, 0.0029010675, 0.019455308, 0.0, 0.0]","[0.04166937, 1.42188, 0.6876139, 0.033489026, -0.02389363, -0.005600988, 0.0, 0.0]",2,5.1403868198394775
"[-0.01025095, 0.12718457, -0.0013381062, -0.0238391, 0.0029010675, 0.019455308, 0.0, 0.0]","[0.038382817, 1.3909565, 0.6184175, -0.21407999, -0.024730159, 0.02030022, 0.0, 0.0]",2,5.1403868198394775
"[-0.01025095, 0.12718457, -0.0013381062, -0.0238391, 0.0029010675, 0.019455308, 0.0, 0.0]","[0.045296192, 1.4600682, 0.74406964, 0.2977695, -0.041799657, -0.06666994, 0.0, 0.0]",2,5.1403868198394775
"[-0.25754872, 0.64566654, -0.08505668, -0.061617512, -0.03814552, 0.08913676, 0.0, 0.0]","[0.034472086, 1.4183971, 0.5598868, -0.011185264, -0.030037392, -0.020551741, 0.0, 0.0]",2,5.914476156234741
"[-0.25754872, 0.64566654, -0.08505668, -0.061617512, -0.03814552, 0.08913676, 0.0, 0.0]","[0.046952914, 1.3920606, 0.7641661, -0.19465731, -0.027638745, 0.012867327, 0.0, 0.0]",2,5.914476156234741
"[-0.25754872, 0.64566654, -0.08505668, -0.061617512, -0.03814552, 0.08913676, 0.0, 0.0]","[0.04077034, 1.3934664, 0.6617346, -0.19503008, -0.026594196, 0.0013283901, 0.0, 0.0]",2,5.914476156234741
"[-0.25754872, 0.64566654, -0.08505668, -0.061617512, -0.03814552, 0.08913676, 0.0, 0.0]","[-0.030312061, 1.4132551, -0.48849088, -0.041100655, 0.017581666, -0.0213403, 0.0, 0.0]",2,5.914476156234741
"[-0.25754872, 0.64566654, -0.08505668, -0.061617512, -0.03814552, 0.08913676, 0.0, 0.0]","[-0.04451809, 1.421537, -0.7276617, 0.012096446, 0.039181475, 0.04602538, 0.0, 0.0]",2,5.914476156234741
"[-0.2583925, 0.8018084, -0.051411897, -0.00238494, 0.0023979794, 0.041515656, 0.0, 0.0]","[0.013829231, 1.3731587, 0.2481983, -0.23085321, -0.029587341, -0.09879392, 0.0, 0.0]",3,5.329642295837402
"[-0.2583925, 0.8018084, -0.051411897, -0.00238494, 0.0023979794, 0.041515656, 0.0, 0.0]","[0.04474802, 1.3834903, 0.72827834, -0.26937467, -0.038440015, -0.031079542, 0.0, 0.0]",3,5.329642295837402
"[-0.2583925, 0.8018084, -0.051411897, -0.00238494, 0.0023979794, 0.041515656, 0.0, 0.0]","[0.0067234994, 1.3900243, 0.088643365, -0.1444839, -0.010783465, -0.010512836, 0.0, 0.0]",3,5.329642295837402
"[-0.2583925, 0.8018084, -0.051411897, -0.00238494, 0.0023979794, 0.041515656, 0.0, 0.0]","[0.030023193, 1.3483186, 0.5079442, -0.39659062, -0.02957477, -0.09244864, 0.0, 0.0]",3,5.329642295837402
"[-0.2583925, 0.8018084, -0.051411897, -0.00238494, 0.0023979794, 0.041515656, 0.0, 0.0]","[0.026866723, 1.4276509, 0.4453918, 0.10456212, -0.031385645, -0.050173003, 0.0, 0.0]",3,5.329642295837402
"[0.15139303, 0.7311137, -0.06439613, 0.050439548, -0.005558608, -0.0074757403, 0.0, 0.0]","[0.042741586, 1.4024963, 0.6898114, -0.12863381, -0.026177743, 0.021503475, 0.0, 0.0]",0,5.502380132675171
"[0.15139303, 0.7311137, -0.06439613, 0.050439548, -0.005558608, -0.0074757403, 0.0, 0.0]","[0.02892685, 1.3602775, 0.48788992, -0.31607082, -0.03136262, -0.10723138, 0.0, 0.0]",0,5.502380132675171
"[0.15139303, 0.7311137, -0.06439613, 0.050439548, -0.005558608, -0.0074757403, 0.0, 0.0]","[0.015162563, 1.3577297, 0.26644096, -0.362144, -0.0033631711, 0.011681619, 0.0, 0.0]",0,5.502380132675171
"[-0.0076351166, 0.13435207, -0.046607547, 0.034183525, -0.0119941365, -0.018369434, 0.0, 0.0]","[0.0055537224, 1.38157, 0.09139135, -0.26610044, 0.015536211, 0.07523514, 0.0, 0.0]",0,5.043442010879517
"[-0.0076351166, 0.13435207, -0.046607547, 0.034183525, -0.0119941365, -0.018369434, 0.0, 0.0]","[0.021264743, 1.3621072, 0.37585074, -0.334373, -0.011741875, -0.011379342, 0.0, 0.0]",0,5.043442010879517
"[-0.0076351166, 0.13435207, -0.046607547, 0.034183525, -0.0119941365, -0.018369434, 0.0, 0.0]","[-0.012558651, 1.3455017, -0.20851275, -0.4156507, 0.015447454, 0.056582637, 0.0, 0.0]",0,5.043442010879517
"[-0.0076351166, 0.13435207, -0.046607547, 0.034183525, -0.0119941365, -0.018369434, 0.0, 0.0]","[-0.0026091575, 1.383955, -0.038431663, -0.17133713, 0.010002219, 0.04859104, 0.0, 0.0]",0,5.043442010879517
"[0.035773087, 0.11563347, 0.03289912, 0.0114520835, 0.009720784, -0.003655088, 0.0, 0.0]","[0.033615112, 1.4220194, 0.54445297, 0.09103968, -0.035261914, -0.08307735, 0.0, 0.0]",0,4.805850267410278
"[0.035773087, 0.11563347, 0.03289912, 0.0114520835, 0.009720784, -0.003655088, 0.0, 0.0]","[0.014828777, 1.4343468, 0.23699582, 0.106604725, -0.008431714, 0.018461991, 0.0, 0.0]",0,4.805850267410278
"[0.035773087, 0.11563347, 0.03289912, 0.0114520835, 0.009720784, -0.003655088, 0.0, 0.0]","[0.037269115, 1.3717744, 0.61186546, -0.30768624, -0.02317162, -0.0014504524, 0.0, 0.0]",0,4.805850267410278
"[0.035773087, 0.11563347, 0.03289912, 0.0114520835, 0.009720784, -0.003655088, 0.0, 0.0]","[0.011124325, 1.3621122, 0.20222533, -0.33470887, -0.00802792, -0.011930958, 0.0, 0.0]",0,4.805850267410278
"[0.12666473, 0.63301235, -0.10988991, 0.0113225, -0.0064041433, -0.007093858, 0.0, 0.0]","[0.024962235, 1.3891805, 0.4068505, -0.18930824, -0.031087115, -0.039586224, 0.0, 0.0]",2,5.866374254226685
"[0.12666473, 0.63301235, -0.10988991, 0.0113225, -0.0064041433, -0.007093858, 0.0, 0.0]","[-0.038700867, 1.4730613, -0.6244534, 0.40365618, 0.023676785, -0.02004757, 0.0, 0.0]",2,5.866374254226685
"[0.12666473, 0.63301235, -0.10988991, 0.0113225, -0.0064041433, -0.007093858, 0.0, 0.0]","[0.04484091, 1.3796813, 0.7338395, -0.29776427, -0.04159907, -0.055633068, 0.0, 0.0]",2,5.866374254226685
"[0.12666473, 0.63301235, -0.10988991, 0.0113225, -0.0064041433, -0.007093858, 0.0, 0.0]","[-0.043242835, 1.4249449, -0.7118039, 0.048637267, 0.03120664, 0.03461937, 0.0, 0.0]",2,5.866374254226685
"[0.12666473, 0.63301235, -0.10988991, 0.0113225, -0.0064041433, -0.007093858, 0.0, 0.0]","[-0.026095867, 1.4366006, -0.42806125, 0.13153347, 0.018224712, 0.0069602183, 0.0, 0.0]",2,5.866374254226685
"[0.12666473, 0.63301235, -0.10988991, 0.0113225, -0.0064041433, -0.007093858, 0.0, 0.0]","[-0.035418224, 1.4351993, -0.583569, 0.11331629, 0.020413496, 0.026682228, 0.0, 0.0]",2,5.866374254226685
"[-0.02946062, 0.6006965, -0.017271468, -0.061220396, -0.0067825275, -0.023430265, 0.0, 0.0]","[0.02935772, 1.4632554, 0.48447698, 0.3212279, -0.01724668, -0.026094899, 0.0, 0.0]",2,6.031584024429321
"[-0.02946062, 0.6006965, -0.017271468, -0.061220396, -0.0067825275, -0.023430265, 0.0, 0.0]","[0.044249915, 1.373399, 0.7179063, -0.34394285, -0.022213463, 0.020231137, 0.0, 0.0]",2,6.031584024429321
"[-0.02946062, 0.6006965, -0.017271468, -0.061220396, -0.0067825275, -0.023430265, 0.0, 0.0]","[0.041040134, 1.4210331, 0.673709, 0.020953935, -0.033376813, -0.029412756, 0.0, 0.0]",2,6.031584024429321
"[-0.02946062, 0.6006965, -0.017271468, -0.061220396, -0.0067825275, -0.023430265, 0.0, 0.0]","[0.03012371, 1.3947116, 0.49923962, -0.13426521, -0.01326501, 0.026088992, 0.0, 0.0]",2,6.031584024429321
"[0.18703938, 0.8285131, 0.042118695, 0.010931113, 0.03098627, 0.016099114, 0.0, 0.0]","[0.022097493, 1.3641042, 0.37089285, -0.31418002, -0.026551345, -0.09258257, 0.0, 0.0]",0,5.292921543121338
"[0.18703938, 0.8285131, 0.042118695, 0.010931113, 0.03098627, 0.016099114, 0.0, 0.0]","[0.019609356, 1.3435409, 0.3302699, -0.46079862, -0.022661723, -0.077777304, 0.0, 0.0]",0,5.292921543121338
"[0.18703938, 0.8285131, 0.042118695, 0.010931113, 0.03098627, 0.016099114, 0.0, 0.0]","[0.023881245, 1.3866122, 0.39036578, -0.15854186, -0.012741629, -0.01148881, 0.0, 0.0]",0,5.292921543121338
"[0.18703938, 0.8285131, 0.042118695, 0.010931113, 0.03098627, 0.016099114, 0.0, 0.0]","[0.039996527, 1.3956099, 0.64227587, -0.1797069, -0.015748318, 0.056284063, 0.0, 0.0]",0,5.292921543121338
"[-0.121885106, 0.7944796, 0.033719026, -0.033528823, 0.0070801363, 0.037845917, 0.0, 0.0]","[0.03331232, 1.398764, 0.5587337, -0.1346697, -0.029455591, -0.105795726, 0.0, 0.0]",2,6.037323236465454
"[-0.121885106, 0.7944796, 0.033719026, -0.033528823, 0.0070801363, 0.037845917, 0.0, 0.0]","[0.041871168, 1.3874743, 0.6777154, -0.23924024, -0.034529217, -0.010165523, 0.0, 0.0]",2,6.037323236465454
"[-0.121885106, 0.7944796, 0.033719026, -0.033528823, 0.0070801363, 0.037845917, 0.0, 0.0]","[-0.03384638, 1.430434, -0.5484545, 0.07836594, 0.022241386, -0.0042398106, 0.0, 0.0]",2,6.037323236465454
"[-0.11711712, 0.36692965, 0.08269863, -0.06555535, 0.0057979263, 0.019642012, 0.0, 0.0]","[-0.03820009, 1.3959532, -0.623042, -0.15016183, 0.033664726, 0.060428906, 0.0, 0.0]",2,6.097277879714966
"[-0.11711712, 0.36692965, 0.08269863, -0.06555535, 0.0057979263, 0.019642012, 0.0, 0.0]","[-0.036069203, 1.4548287, -0.59616446, 0.30041364, 0.016487833, 0.012142497, 0.0, 0.0]",2,6.097277879714966
"[-0.11711712, 0.36692965, 0.08269863, -0.06555535, 0.0057979263, 0.019642012, 0.0, 0.0]","[-0.02455635, 1.4033763, -0.40296394, -0.04735892, 0.017129056, 0.020520795, 0.0, 0.0]",2,6.097277879714966
"[-0.11711712, 0.36692965, 0.08269863, -0.06555535, 0.0057979263, 0.019642012, 0.0, 0.0]","[0.040268324, 1.351786, 0.67749417, -0.46782488, -0.037145488, -0.058274627, 0.0, 0.0]",2,6.097277879714966
"[-0.11711712, 0.36692965, 0.08269863, -0.06555535, 0.0057979263, 0.019642012, 0.0, 0.0]","[-0.018972302, 1.3718991, -0.3117072, -0.35570017, 0.022304602, 0.040816825, 0.0, 0.0]",2,6.097277879714966
"[-0.11711712, 0.36692965, 0.08269863, -0.06555535, 0.0057979263, 0.019642012, 0.0, 0.0]","[0.047091864, 1.4005568, 0.771113, -0.1436719, -0.047452338, -0.070272155, 0.0, 0.0]",2,6.097277879714966
"[0.17669344, 0.6996557, -0.025966931, 0.04488827, 0.00049347524, 0.017645182, 0.0, 0.0]","[0.0457922, 1.4583025, 0.7427551, 0.28494075, -0.02392459, 0.019123057, 0.0, 0.0]",3,5.887842655181885
"[0.17669344, 0.6996557, -0.025966931, 0.04488827, 0.00049347524, 0.017645182, 0.0, 0.0]","[0.03133707, 1.3314598, 0.538385, -0.5655563, -0.03316303, -0.07741304, 0.0, 0.0]",3,5.887842655181885
"[0.17669344, 0.6996557, -0.025966931, 0.04488827, 0.00049347524, 0.017645182, 0.0, 0.0]","[0.016411304, 1.3421437, 0.28120536, -0.45367888, -0.020729616, -0.06706907, 0.0, 0.0]",3,5.887842655181885
"[0.17669344, 0.6996557, -0.025966931, 0.04488827, 0.00049347524, 0.017645182, 0.0, 0.0]","[-0.0013531685, 1.3635408, -0.0068466803, -0.29988202, -0.0071441545, -0.01909686, 0.0, 0.0]",3,5.887842655181885
"[0.17669344, 0.6996557, -0.025966931, 0.04488827, 0.00049347524, 0.017645182, 0.0, 0.0]","[0.043165207, 1.4697855, 0.7166943, 0.36984295, -0.035047174, -0.081482515, 0.0, 0.0]",3,5.887842655181885
"[0.17669344, 0.6996557, -0.025966931, 0.04488827, 0.00049347524, 0.017645182, 0.0, 0.0]","[0.034583665, 1.3465496, 0.5541799, -0.50562996, -0.033119053, -0.05025217, 0.0, 0.0]",3,5.887842655181885
"[-0.15550995, 0.13323934, 0.05688984, -0.025283951, -0.0073700473, 0.0050063385, 0.0, 0.0]","[0.04338665, 1.4375694, 0.70731175, 0.13050738, -0.031444, -0.019634437, 0.0, 0.0]",2,5.786660432815552
"[-0.15550995, 0.13323934, 0.05688984, -0.025283951, -0.0073700473, 0.0050063385, 0.0, 0.0]","[-0.04162226, 1.3399594, -0.6930193, -0.58576685, 0.034499295, 0.08256825, 0.0, 0.0]",2,5.786660432815552
"[-0.15550995, 0.13323934, 0.05688984, -0.025283951, -0.0073700473, 0.0050063385, 0.0, 0.0]","[-0.037455272, 1.4197448, -0.604673, 0.007818512, 0.027794076, 0.003089257, 0.0, 0.0]",2,5.786660432815552
"[-0.15550995, 0.13323934, 0.05688984, -0.025283951, -0.0073700473, 0.0050063385, 0.0, 0.0]","[0.010123539, 1.4227569, 0.18716462, 0.021291446, -0.015654977, -0.11535998, 0.0, 0.0]",2,5.786660432815552
"[-0.15550995, 0.13323934, 0.05688984, -0.025283951, -0.0073700473, 0.0050063385, 0.0, 0.0]","[-0.028124522, 1.3954854, -0.45619693, -0.18096177, 0.024857128, 0.0152641935, 0.0, 0.0]",2,5.786660432815552
"[0.15182105, 1.0862145, 0.38589126, -0.28735626, 0.018649163, 0.0832091, 0.0, 0.0]","[0.00038022996, 1.3489228, 0.0204706, -0.44000855, 5.2731284e-05, 0.026387727, 0.0, 0.0]",0,6.106727361679077
"[0.15182105, 1.0862145, 0.38589126, -0.28735626, 0.018649163, 0.0832091, 0.0, 0.0]","[0.005663681, 1.4003243, 0.092505425, -0.05724046, 0.007867009, 0.07080133, 0.0, 0.0]",0,6.106727361679077
"[0.15182105, 1.0862145, 0.38589126, -0.28735626, 0.018649163, 0.0832091, 0.0, 0.0]","[0.014063835, 1.3562821, 0.22929206, -0.39367184, -0.0136673665, -0.05380974, 0.0, 0.0]",0,6.106727361679077
"[0.15182105, 1.0862145, 0.38589126, -0.28735626, 0.018649163, 0.0832091, 0.0, 0.0]","[0.0056173326, 1.3736285, 0.07549979, -0.20376654, -0.0016017173, -0.01576162, 0.0, 0.0]",0,6.106727361679077
"[0.15182105, 1.0862145, 0.38589126, -0.28735626, 0.018649163, 0.0832091, 0.0, 0.0]","[0.03987341, 1.355803, 0.66075414, -0.42659643, -0.02929487, -0.014988281, 0.0, 0.0]",0,6.106727361679077
"[-0.23307066, 1.2460729, -0.21543857, 0.026596721, -0.21037266, -0.068541765, 0.0, 0.0]","[-0.045064736, 1.4623855, -0.73482794, 0.3210312, 0.031385455, 0.014966513, 0.0, 0.0]",2,5.780209064483643
"[-0.23307066, 1.2460729, -0.21543857, 0.026596721, -0.21037266, -0.068541765, 0.0, 0.0]","[-0.038305093, 1.3558668, -0.62702763, -0.4733371, 0.037786182, 0.05384311, 0.0, 0.0]",2,5.780209064483643
"[-0.23307066, 1.2460729, -0.21543857, 0.026596721, -0.21037266, -0.068541765, 0.0, 0.0]","[-0.0024188042, 1.4111987, -0.023307098, -0.058273792, -0.019075098, -0.12961017, 0.0, 0.0]",2,5.780209064483643
